"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"2321";"Attalens";"Steuerbares Einkommen, in Mio. Franken";124;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2321";"Attalens";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";79652;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2323";"Bossonnens";"Steuerbares Einkommen, in Mio. Franken";43;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2323";"Bossonnens";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";68948;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2325";"Châtel-Saint-Denis";"Steuerbares Einkommen, in Mio. Franken";242;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2325";"Châtel-Saint-Denis";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";70728;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2328";"Granges (Veveyse)";"Steuerbares Einkommen, in Mio. Franken";28;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2328";"Granges (Veveyse)";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";77322;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2333";"Remaufens";"Steuerbares Einkommen, in Mio. Franken";41;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2333";"Remaufens";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";78052;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2335";"Saint-Martin (FR)";"Steuerbares Einkommen, in Mio. Franken";30;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2335";"Saint-Martin (FR)";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";67617;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2336";"Semsales";"Steuerbares Einkommen, in Mio. Franken";40;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2336";"Semsales";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";65243;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2337";"Le Flon";"Steuerbares Einkommen, in Mio. Franken";33;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2337";"Le Flon";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";67724;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2338";"La Verrerie";"Steuerbares Einkommen, in Mio. Franken";34;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2338";"La Verrerie";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";64192;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2401";"Egerkingen";"Steuerbares Einkommen, in Mio. Franken";119;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2401";"Egerkingen";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";68767;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2402";"Härkingen";"Steuerbares Einkommen, in Mio. Franken";56;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2402";"Härkingen";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";71826;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2403";"Kestenholz";"Steuerbares Einkommen, in Mio. Franken";60;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2403";"Kestenholz";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";67838;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2404";"Neuendorf";"Steuerbares Einkommen, in Mio. Franken";73;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2404";"Neuendorf";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";68827;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2405";"Niederbuchsiten";"Steuerbares Einkommen, in Mio. Franken";40;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2405";"Niederbuchsiten";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";65511;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2406";"Oberbuchsiten";"Steuerbares Einkommen, in Mio. Franken";71;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2406";"Oberbuchsiten";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";69188;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2407";"Oensingen";"Steuerbares Einkommen, in Mio. Franken";183;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2407";"Oensingen";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";67748;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2408";"Wolfwil";"Steuerbares Einkommen, in Mio. Franken";75;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2408";"Wolfwil";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";69549;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2421";"Aedermannsdorf";"Steuerbares Einkommen, in Mio. Franken";17;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2421";"Aedermannsdorf";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";68215;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2422";"Balsthal";"Steuerbares Einkommen, in Mio. Franken";170;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2422";"Balsthal";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";64739;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2423";"Gänsbrunnen";"Steuerbares Einkommen, in Mio. Franken";;"Franken";"O";"Fehlender Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2423";"Gänsbrunnen";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";;"Franken";"O";"Fehlender Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2424";"Herbetswil";"Steuerbares Einkommen, in Mio. Franken";15;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2424";"Herbetswil";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";59224;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2425";"Holderbank (SO)";"Steuerbares Einkommen, in Mio. Franken";21;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2425";"Holderbank (SO)";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";63931;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2426";"Laupersdorf";"Steuerbares Einkommen, in Mio. Franken";49;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2426";"Laupersdorf";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";64513;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2427";"Matzendorf";"Steuerbares Einkommen, in Mio. Franken";40;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2427";"Matzendorf";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";65374;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2428";"Mümliswil-Ramiswil";"Steuerbares Einkommen, in Mio. Franken";69;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2428";"Mümliswil-Ramiswil";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";59583;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2429";"Welschenrohr";"Steuerbares Einkommen, in Mio. Franken";29;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2429";"Welschenrohr";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";57756;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2445";"Biezwil";"Steuerbares Einkommen, in Mio. Franken";11;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2445";"Biezwil";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";68131;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2455";"Lüterkofen-Ichertswil";"Steuerbares Einkommen, in Mio. Franken";34;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2455";"Lüterkofen-Ichertswil";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";79281;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2456";"Lüterswil-Gächliwil";"Steuerbares Einkommen, in Mio. Franken";13;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2456";"Lüterswil-Gächliwil";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";65565;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2457";"Messen";"Steuerbares Einkommen, in Mio. Franken";50;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2457";"Messen";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";74431;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2461";"Schnottwil";"Steuerbares Einkommen, in Mio. Franken";41;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2461";"Schnottwil";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";74996;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2463";"Unterramsern";"Steuerbares Einkommen, in Mio. Franken";;"Franken";"O";"Fehlender Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2463";"Unterramsern";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";;"Franken";"O";"Fehlender Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2464";"Lüsslingen-Nennigkofen";"Steuerbares Einkommen, in Mio. Franken";39;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2464";"Lüsslingen-Nennigkofen";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";75840;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2465";"Buchegg";"Steuerbares Einkommen, in Mio. Franken";92;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2465";"Buchegg";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";73189;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2471";"Bättwil";"Steuerbares Einkommen, in Mio. Franken";44;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2471";"Bättwil";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";82193;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2472";"Büren (SO)";"Steuerbares Einkommen, in Mio. Franken";37;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2472";"Büren (SO)";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";80832;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2473";"Dornach";"Steuerbares Einkommen, in Mio. Franken";307;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2473";"Dornach";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";97678;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2474";"Gempen";"Steuerbares Einkommen, in Mio. Franken";36;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2474";"Gempen";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";89063;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2475";"Hochwald";"Steuerbares Einkommen, in Mio. Franken";61;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2475";"Hochwald";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";99299;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2476";"Hofstetten-Flüh";"Steuerbares Einkommen, in Mio. Franken";144;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2476";"Hofstetten-Flüh";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";100457;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2477";"Metzerlen-Mariastein";"Steuerbares Einkommen, in Mio. Franken";37;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2477";"Metzerlen-Mariastein";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";82313;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2478";"Nuglar-St. Pantaleon";"Steuerbares Einkommen, in Mio. Franken";60;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2478";"Nuglar-St. Pantaleon";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";84627;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2479";"Rodersdorf";"Steuerbares Einkommen, in Mio. Franken";58;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2479";"Rodersdorf";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";91309;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2480";"Seewen";"Steuerbares Einkommen, in Mio. Franken";39;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
"2480";"Seewen";"Steuerbares Einkommen pro Steuerpflichtigem/-r, in Franken";76293;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27598";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27598_de.html"
